title,salary,experience,education,skill,city
系统运维工程师（python）11,9000.0,2,本科,5,上海
NLP自然语言处理高级工程师,20000.0,3,本科,11,广州
资深运维工程师,17500.0,3,大专,11,上海
客户端开发工程师（3d）,31250.0,2,本科,9,广州
Python开发工程师,11500.0,0,本科,8,成都
结构CAE工程师,12500.0,2,硕士,3,成都
客户端开发工程师（3d）,31250.0,2,本科,7,广州
运维工程师,12500.0,2,大专,11,上海
Python开发工程师,10000.0,2,本科,7,上海
音频处理算法工程师,22500.0,2,本科,8,上海
Python开发工程师 (MJ001091),15000.0,3,本科,5,上海
客户端开发工程师（2d）,20833.0,2,本科,9,广州
SE（系统架构师）,17500.0,3,大专,8,广州
Python开发工程师,21500.0,3,本科,12,上海
手游开发工程师（双端）,35416.0,3,本科,9,广州
工程师/分析工程师,15000.0,3,本科,5,上海
软件开发,12500.0,0,本科,9,上海
Python 开发工程师(职位编号：000558),22500.0,0,本科,4,上海
手游开发工程师（双端）,31250.0,3,本科,7,广州
iHuman研究所赵素文研究组,16000.0,0,硕士,1,上海
测试开发工程师,25000.0,3,本科,8,上海
Python web 开发工程师,15000.0,0,本科,10,北京
手游服务端开发工程师(职位编号：J190886),27500.0,3,本科,8,广州
自动化工程师,10500.0,0,本科,9,上海
数据仓库工程师,20000.0,5,本科,11,深圳
数据分析（python）,13000.0,2,大专,5,上海
光束线和用户实验站总体招聘系统软件工程师1名,7000.0,0,本科,2,上海
手游客户端开发工程师(职位编号：J190887),27500.0,3,本科,6,广州
引擎测试工程师,20000.0,3,本科,11,北京
光束线和用户实验站总体招聘高性能存储设备负责人1名,7000.0,0,本科,2,上海
Python开发工程师,11000.0,3,大专,2,深圳
DM116客户端开发(职位编号：J190889),12500.0,3,本科,6,广州
创业与管理学院方汉明研究组招聘研究助理--1名,7000.0,0,本科,9,上海
大数据开发工程师,17500.0,3,本科,1,北京
Python开发工程师,12500.0,2,本科,6,北京
DM116服务端开发(职位编号：J190888),12500.0,3,本科,8,广州
创业与管理学院方汉明研究组招聘研究助理1名,7000.0,0,本科,9,上海
深度学习算法应用 架构师,20000.0,0,本科,7,成都
Python研发工程师,22500.0,3,本科,8,上海
手游开发工程师（双端）,31250.0,3,本科,9,广州
信息科学与技术学院数据科学招聘工程师,7000.0,0,本科,6,上海
Java开发工程师,12500.0,0,本科,2,成都
Python开发工程师,7500.0,1,本科,6,广州
游戏服务端开发工程师(职位编号：J190845),17500.0,2,本科,7,上海
分行信息科技部应用运维岗,14583.0,2,本科,4,深圳
Python开发工程师,17500.0,3,本科,7,上海
游戏客户端开发工程师(职位编号：J190847),17500.0,2,本科,6,上海
量化工程师（C#方向）,7500.0,0,本科,6,深圳
手游服务端开发工程师(职位编号：J190848),27500.0,3,本科,9,广州
Python爬虫工程师,7500.0,2,大专,7,深圳
图像识别算法工程师,22500.0,3,本科,4,上海
算法工程师,17500.0,1,本科,9,无锡
高级C/C++客户端开发工程师(职位编号：J191162),45000.0,3,本科,5,上海
云平台开发工程师（JAVA、Python）,22500.0,3,本科,6,北京
性能测试工程师,20000.0,3,大专,7,上海
数据分析建模工程师,27500.0,5,本科,10,深圳
游戏测试专员,17500.0,2,本科,6,上海
招聘Python研发工程师一名,12500.0,1,本科,10,北京
自动化测试工程师,22500.0,5,本科,4,上海
研发经理,29166.0,0,本科,7,广州
实时数据开发工程师(职位编号：J191102),17500.0,0,本科,5,上海
python开发工程师,14000.0,1,大专,8,广州
运维开发工程师,21500.0,5,本科,9,上海
前端软件开发工程师,20000.0,3,本科,6,上海
区块链安全工程师,35000.0,5,本科,11,上海
Python开发工程师,21500.0,3,大专,6,上海
云平台测试工程师,14000.0,2,本科,5,上海
全栈工程师（快消业）,17500.0,2,大专,4,上海
智能/无人驾驶adas研发,60000.0,3,硕士,4,北京
(Senior) Python software engineer:,17500.0,3,本科,2,上海
数据分析师,12500.0,2,硕士,3,成都
云平台架构师,21500.0,5,本科,6,上海
自动驾驶算法及工程化实现工程师,60000.0,5,本科,6,上海
python讲师,22500.0,3,本科,7,北京
定价算法工程师,22500.0,3,本科,7,上海
Senior CAD Engineer（tools）,35000.0,2,本科,4,上海
自动化测试中级工程师（深圳）,11500.0,3,大专,9,深圳
C\Python工程师,7000.0,3,本科,8,成都
ETL测试工程师,20000.0,3,大专,8,上海
linux运维工程师（高级）,22500.0,8,大专,3,上海
中级程序员兼项目助理,9000.0,0,本科,4,成都
python,14500.0,1,本科,4,北京
大数据测试工程师,20000.0,3,大专,10,上海
Linux 运维工程师,12500.0,2,本科,6,上海
Java高级开发工程师,20000.0,3,本科,3,上海
高级数据采集工程师（python）,20000.0,5,大专,4,上海
单片机底层驱动开发工程师,12500.0,1,本科,7,上海
运维工程师,17500.0,3,本科,3,上海
后台运维工程师(职位编号：2018121208),6500.0,2,本科,4,深圳
Python工程师,15000.0,2,本科,5,深圳
软件测试（自动化）,11000.0,3,本科,8,上海
安全工程师,35000.0,5,本科,11,上海
高级数据挖掘工程师,32500.0,5,本科,12,深圳
Python高级开发工程师,22500.0,3,本科,7,上海
高级测试工程师（自动化测试）,17500.0,3,本科,8,上海
数据分析师10512(职位编号：010512),17500.0,0,本科,10,北京
数据分析师,15000.0,2,本科,10,北京
Python数据分析专员,7000.0,0,大专,3,上海
unity游戏开发,11500.0,0,本科,7,广州
机器学习实习生,7000.0,0,硕士,6,北京
风险策略分析师-北京-19386,24000.0,0,本科,12,北京
python开发工程师,11000.0,1,本科,3,广州
数据分析,15000.0,0,大专,12,成都
运维工程师,17500.0,3,本科,7,广州
行业研究员,9000.0,1,硕士,9,北京
Python开发工程师,11500.0,2,本科,6,深圳
机器学习,15000.0,2,本科,6,成都
高级系统运维工程师,17500.0,0,本科,7,广州
渗透测试讲师,7000.0,0,本科,6,广州
Python高级开发工程师,25000.0,3,本科,7,深圳
微信小程序开发,8000.0,0,本科,4,成都
测试,9000.0,2,大专,6,上海
引擎开发（ue4优先）,32500.0,5,本科,9,北京
python开发工程师,12500.0,3,本科,4,广州
软件测试工程师,8000.0,2,本科,10,深圳
软件测试工程师,9000.0,3,大专,7,深圳
算法工程师,12500.0,2,本科,9,北京
Python开发工程师,11500.0,2,大专,3,广州
IT运维工程师,9000.0,3,本科,6,北京
OpenStack研发工程师,26500.0,0,本科,8,广州
服务器运维工程师,7000.0,0,大专,5,广州
Python开发工程师,7000.0,2,本科,5,深圳
1111L8-云平台资深测试工程师(职位编号：1111L8),17500.0,5,本科,7,深圳
Python高级开发工程师,20000.0,0,本科,3,深圳
共识算法研发工程师,40000.0,3,本科,3,北京
1111JJ-宏观经济研究员（上海）(职位编号：1111JJ),20833.0,2,硕士,10,上海
Python开发工程师,21500.0,3,本科,9,深圳
机器学习工程师,12500.0,1,本科,5,广州
区块链共识算法研发工程师,40000.0,3,本科,3,北京
1111JI-地方政府经济研究员（上海）(职位编号：1111JI),20833.0,2,硕士,10,上海
加密算法研发工程师,40000.0,3,本科,7,北京
Python开发工程师,15000.0,2,本科,7,上海
"Manager-Information Services, North Asia",22500.0,5,本科,3,深圳
1111YJ-高级运维工程师(职位编号：1111YJ),29166.0,3,本科,10,上海
区块链加密算法研发工程师,40000.0,0,本科,7,北京
安卓系统工程师,17500.0,0,本科,3,上海
Python数据处理开发工程师,8000.0,0,本科,5,广州
1111YF-AI算法工程师（智能投研）(职位编号：1111YF),20833.0,2,硕士,5,上海
系统架构师,40000.0,8,本科,6,北京
高级python 后台开发,12500.0,3,大专,3,广州
数据采集工程师,15000.0,1,大专,5,上海
1111XG-数据分析师（投资）-上海(职位编号：1111XG),20833.0,5,本科,11,上海
Python-初级爬虫,6150.0,0,大专,1,深圳
区块链系统架构师,40000.0,8,本科,6,北京
数据银行分析师,17916.0,0,本科,9,广州
1111WJ-资深数据分析师(职位编号：1111WJ),22500.0,3,本科,10,上海
Python开发工程师,12500.0,1,大专,4,深圳
高级运维工程师,22500.0,5,大专,2,上海
Web前端开发工程师,18500.0,5,本科,7,深圳
1111VP-终端安全工程师(职位编号：1111VP),14583.0,3,本科,2,深圳
python 工程师 （爬虫方向）,12500.0,3,大专,11,北京
软件测试工程师,12500.0,3,本科,14,深圳
高级生物信息工程师,16000.0,3,硕士,8,北京
1111UP-CDN架构师(职位编号：1111UP),37500.0,5,本科,5,上海
高级Python工程师-数据分析 (MJ000342),20999.0,3,本科,8,上海
前端开发工程师(J10754),12500.0,0,本科,5,北京
数据分析主管,15000.0,5,本科,9,深圳
1111U1-云安全应急响应工程师(职位编号：1111U1),14583.0,3,本科,9,深圳
Python开发工程师,9000.0,1,本科,4,上海
高级测试开发工程师(J10679),17500.0,1,本科,7,北京
Android系统开发工程师,17500.0,3,本科,2,上海
Python高级开发工程师,12500.0,2,本科,6,上海
11124Z-数据分析工程师-云技术服务(职位编号：11124Z),29166.0,3,本科,7,深圳
测试开发工程师(J10609),12500.0,0,本科,6,北京
北京大数据工程师,12500.0,0,本科,10,北京
Python工程师（爬虫方向）,8500.0,1,本科,5,深圳
大数据技术专家J11191,45000.0,3,硕士,10,北京
软件测试（功能测试）,5250.0,0,本科,7,成都
python开发工程师（语料库技术支持）,7000.0,1,本科,8,广州
SaaS/云服务架构师(J11108),35000.0,0,本科,7,北京
11123K-应用平台技术工程师/专家(职位编号：11123K),29166.0,3,本科,5,深圳
编程老师,7000.0,0,本科,8,成都
Python开发工程师,11000.0,3,本科,5,成都
111239-云存储运维工程师(职位编号：111239),20833.0,3,本科,6,深圳
运维总监(J10951),35000.0,0,本科,4,北京
2019暑期实习�C大数据分析工程师,12000.0,0,本科,1,北京
运维开发工程师-python,11500.0,3,大专,7,广州
111237-云存储工程师(职位编号：111237),29166.0,3,本科,5,深圳
高级测试开发工程师J10679,12500.0,0,本科,7,北京
数据分析师,12500.0,3,本科,11,上海
Python开发工程师,15000.0,2,大专,2,深圳
111235-备份开发工程师(职位编号：111235),20833.0,3,本科,9,深圳
测试开发工程师J10609,12500.0,1,本科,6,北京
Senior Test Engineer,15000.0,5,大专,1,深圳
1111RI-CDN平台开发工程师(职位编号：1111RI),29166.0,3,本科,5,上海
Python开发工程师（支撑平台）,17500.0,3,本科,8,北京
图像处理算法工程师(职位编号：图像处理算法工程师 J11565),12500.0,2,本科,7,北京
软件测试工程师,7000.0,2,大专,9,成都
1111OR-CIO办公室数据分析岗(职位编号：1111OR),22500.0,3,本科,11,深圳
多媒体处理工程师J11317,2500.0,0,硕士,10,南宁
python&C++开发工程师,6000.0,0,本科,5,成都
功能测试工程师,12500.0,3,本科,11,深圳
数据采集工程师J11314,11500.0,0,硕士,10,北京
1111NY-数据库产品经理(职位编号：1111NY),29166.0,3,本科,3,深圳
Python全栈开发,9000.0,2,本科,6,广州
数据库开发工程师,12500.0,0,大专,4,广州
数据挖掘工程师J11313,11500.0,0,硕士,8,北京
erlang/python服务器开发工程师,25000.0,0,本科,4,上海
11212S-行人属性检测算法专家(职位编号：11212S),45833.0,3,硕士,3,深圳
高级前端开发工程师,17500.0,3,大专,3,深圳
python工程师,22500.0,3,本科,3,深圳
运维总监,35000.0,0,本科,4,北京
11212R-活体算法专家(职位编号：11212R),45833.0,3,硕士,4,深圳
大数据架构师(职位编号：001965),27500.0,5,本科,6,广州
Python开发工程师（产品研发）,11500.0,0,本科,5,北京
硬件工程师,30000.0,5,本科,8,广州
图像处理算法工程师J11565,12500.0,0,本科,7,北京
11212Q-人脸识别算法专家(职位编号：11212Q),45833.0,3,硕士,3,深圳
Python开发工程师,17500.0,3,本科,4,北京
Linux运维工程师,9000.0,2,本科,6,深圳
应用运维技术经理(J12680),27500.0,0,本科,8,北京
11212I-网络开发专家(职位编号：11212I),27500.0,5,本科,2,深圳
Python开发工程师,12500.0,0,本科,3,上海
软件测试工程师――智能连接部（广州）,12500.0,3,本科,5,广州
11122D-Java开发（智能认知产品）(职位编号：11122D),29166.0,5,本科,4,深圳
解决方案工程师,15000.0,3,本科,2,北京
网络信息安全攻防工程师-信息安全部,12500.0,1,本科,11,北京
11121Q-容器研发工程师(职位编号：11121Q),17500.0,2,本科,7,深圳
数据报表工程师（Python）,19000.0,0,本科,5,广州
运维工程师（海外）,22500.0,3,大专,5,广州
China Market Analyst - Natural Gas/LNG(职位编号：2),16250.0,3,本科,1,上海
11121P-应用平台工程师（运维方向）(职位编号：11121P),20833.0,2,本科,4,深圳
软件测试工程师--智能硬件技术中心,12500.0,1,本科,11,深圳
Python开发工程师,9000.0,1,大专,6,深圳
信奥赛教练,6750.0,1,本科,4,成都
11120E-资深存储工程师(职位编号：11120E),22500.0,3,本科,5,北京
AI工程师/ 算法工程师,12500.0,0,本科,7,珠海
Python开发工程师,22500.0,5,本科,5,上海
数据分析师,11500.0,1,本科,12,南京
1111ZD-机器学习平台架构师(职位编号：1111ZD),22500.0,5,本科,4,深圳
Python爬虫工程师,7500.0,3,本科,8,广州
资深测试开发工程师/测试架构师,27500.0,3,本科,9,上海
开发运维工程师(J10268),22500.0,3,本科,9,北京
1111YZ-运维开发工程师（智慧城市）(职位编号：1111YZ),29166.0,3,本科,9,深圳
python后端架构师,32500.0,3,大专,8,北京
测试工程师,18000.0,3,本科,8,上海
运维工程师,5250.0,0,大专,6,成都
Python开发工程师（数据处理）,12000.0,1,本科,3,上海
策略分析实习生,12000.0,0,本科,6,上海
1111YY-应用服务工程师（智慧城市）(职位编号：1111YY),17500.0,2,本科,9,深圳
IT计算机教育技术,8000.0,0,硕士,9,上海
Python开发工程师（外派）,17000.0,3,本科,5,上海
Software Engineer (R56393),12000.0,0,硕士,1,上海
11211B-H5前端开发(职位编号：11211B),20833.0,3,本科,3,深圳
运维工程师,5250.0,1,大专,8,成都
大数据实习生（成都）,12000.0,0,本科,11,成都
Python web工程师,7500.0,1,大专,6,广州
11210X-存储系统运维开发工程师(职位编号：11210X),20833.0,3,本科,5,上海
高级数据分析师(职位编号：0002),17500.0,0,本科,9,上海
大数据实习生（上海）,12000.0,0,本科,11,上海
开发工程师/Python,17500.0,2,大专,7,深圳
11210W-应用运维工程师（集团系统）(职位编号：11210W),20833.0,2,本科,8,深圳
